"fips","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
36003,846617,876629,907627,944919,1005426,1095402,1101520,1191605,1137476,1245114,1273196,1318419,1288952,1455987,1474595,1462631,1478457,1522765,1629870
36005,22959771,24119223,25063589,26210395,27657757,30077020,31458436,33583033,35404809,36306670,36904630,38338736,39781521,40720621,42429262,43884403,46044640,50495114,51848797
36007,6279871,6237639,6200693,6273617,6521688,7083140,7525405,7930168,8223809,8568491,8634174,8990379,8884136,8814976,8914162,8984017,9187370,9534297,10126159
36009,1907886,1970812,2061738,2252776,2289943,2498930,2548101,2605077,2645541,2746689,2794854,2828347,2944742,2998722,3036470,2983606,3029862,3097518,3291880
36011,1611116,1642593,1741331,1838525,1879714,2046623,2259389,2260982,2179971,2352425,2468368,2566279,2685851,2805488,2770482,2771316,2809527,2907932,3119282
36013,3622615,3749215,3754881,3895914,4091095,4381907,4580824,4722035,4775291,4982582,4958361,4928220,4966876,4940733,4959139,4949677,5071065,5185406,5510045
36015,2432713,2475190,2536329,2612030,2769879,2931746,3075278,3277320,3303393,3543597,3663630,3719797,3811313,3882070,3830944,3806224,3795816,3953800,4135080
36017,1202114,1224434,1265473,1331407,1426701,1541607,1603547,1626412,1733983,1724000,1734216,1757970,1948209,2054181,2256341,2340009,2388221,2414960,2517266
36019,2402769,2584428,2727720,2984255,3166643,3468778,3526146,3514338,3482497,3484452,3377658,3426166,3550849,3604418,3717947,3684624,3815293,3868112,4013968
36021,1495853,1456982,1504376,1670812,1673251,1806261,1792209,1881584,1939784,2071950,2086295,2236233,2291789,2389653,2412315,2430907,2380470,2400468,2567457
36023,1095789,1123404,1166501,1171952,1228087,1307823,1392894,1517527,1501394,1544699,1596190,1664666,1834909,1865210,1935274,1833643,1889527,1902167,2000286
36025,1108472,1155442,1484280,1680872,1714039,1755877,1663858,1646596,1680432,1712225,1652051,1712751,1774215,1828211,1888879,1910674,2008466,2056986,2253409
36027,8401267,8570938,8930709,9273752,9636486,10017829,10483145,11071068,11324579,11710084,11821599,12207661,12452871,12379523,12766023,12977077,13407094,14011783,14615929
36029,31413428,32609349,33736991,35635470,37136029,40061823,41628968,42989968,44084187,45796990,46007923,48868888,49846952,51903779,54563536,55966847,57027861,59725125,63071158
36031,915655,963984,981387,1083422,1105959,1218937,1254104,1297466,1372298,1390071,1390592,1450201,1519364,1527214,1532591,1570995,1611644,1683845,1791129
36033,1016605,1063229,1122809,1195489,1225461,1338426,1426533,1504339,1517471,1621813,1717508,1769079,1812969,1808078,1806360,1854515,1941058,1983161,2134531
36035,1169912,1211940,1259963,1361836,1396526,1506575,1453816,1560469,1594377,1673072,1684792,1706063,1731284,1711436,1776141,1890973,1980485,2007749,2138098
36037,1553935,1510048,1564602,1652029,1727449,1873614,1979384,2021390,2054870,2133495,2188920,2198322,2278159,2356762,2414417,2419534,2465484,2613964,2725757
36039,942616,1012496,1162428,1490049,1671654,2056485,1839247,1964059,2045629,2235842,2030991,2261310,2126237,2077912,2193336,2232998,2383839,2452752,2519817
36041,104281,111256,116794,123099,131411,152240,158089,162203,168816,170997,170727,174615,178637,200973,199044,201421,206750,214611,247048
36043,1276458,1367219,1336257,1335777,1327113,1408999,1421532,1439929,1510099,1570346,1614204,1680832,1775597,1807979,1803497,1796920,1854933,1924000,2077647
36045,3319998,3442365,3701499,4032521,4580879,5226996,5483236,5852674,6125678,6519672,6779026,6664815,6629381,6604893,6484629,6334915,6371356,6556942,6738046
36047,42689487,45098133,46971899,49471694,51725035,57420433,60827548,64396827,67467356,70121328,71797574,75389167,78658986,82801331,88690085,93206586,98690619,109288343,111343639
36049,479471,513474,528738,535682,568292,694785,754564,741549,850283,906910,926524,909437,969079,1054985,1020470,977519,1025531,1049885,1129728
36051,1156753,1190340,1227796,1367651,1426552,1547479,1666825,1727493,1729768,1859559,1907725,1943620,2021603,2038956,2059688,2059418,2202095,2287323,2405449
36053,1381611,1417986,1455196,1510568,1620147,1728853,1829427,1837645,1849397,1940622,1956246,2033154,2175504,2222070,2232558,2214792,2321858,2395073,2578850
36055,31968836,32955265,33746097,34006407,35097803,36706339,37530958,38431526,40072804,40793021,40729918,42121808,42033955,42320634,43940400,45097169,45727611,47279550,49467395
36057,1141029,1182840,1251948,1296859,1355741,1452934,1551946,1585209,1611542,1676177,1653332,1691107,1745391,1802905,1822949,1876660,1958837,2026968,2143502
36059,56332796,58010630,60030293,63579525,65999543,67635694,70911765,71839094,75002932,78426844,78337272,83026301,82831962,83779296,87022381,90168376,92574370,95928266,99477179
36061,369778965,361926543,359683943,380041587,416631829,431528011,445587250,415223049,439863063,474963316,491443273,544677455,565065182,604156655,628921732,665123942,698185116,740092291,769105785
36063,6408360,6813837,6937929,7236153,7373123,7983075,8024754,7873820,8220822,8658300,8796106,8579912,8780795,9115623,9189435,9538831,9770557,10121942,10683078
36065,6529374,6774931,7059631,7429301,7716782,8508026,9004625,9102510,9309313,9626324,9683912,9926029,9990529,10056868,10229746,10601309,10959311,11538403,12306301
36067,17964192,18651870,19500758,20524951,21452969,22486046,23582877,23797635,24393122,25151404,25090588,26321822,26977433,28038102,29399451,29794104,30489953,31991415,33575047
36069,3002272,3112897,3235959,3290144,3538661,3823787,4041868,4186385,4271868,4507773,4609010,4866491,5150947,5326659,5803493,5665903,5905331,6132221,6368094
36071,9255941,9579273,10416053,11133821,11698520,12181390,12478607,13021518,13389778,13786490,13887827,14362270,14629015,15162078,16025994,16514181,17185894,18378918,19657259
36073,754955,780916,812455,830241,868544,965372,1031416,1140605,1254838,1311859,1236802,1228634,1285808,1270775,1360775,1335225,1347160,1368467,1444559
36075,4204087,3913429,4135690,4225933,4434121,4725981,4820297,4802362,5419194,5733161,5736140,5944483,6424878,6573219,6704963,6438019,6806097,6915175,7236689
36077,1409132,1454027,1543728,1680766,1774651,1956698,1994395,2078699,2158774,2223651,2243457,2265757,2287648,2292610,2349029,2461937,2578355,2762051,2904846
36079,2054727,2178556,2260216,2460817,2581714,2819379,2887504,2962864,3026776,3138396,3088445,2992495,3096261,3171650,3263486,3327507,3487374,3626543,3812075
36081,50869878,52660772,54516382,56779831,59375648,64500951,68800323,70616923,73104534,75366416,77368522,80978973,84076130,89191574,94623239,98035923,101738081,112038902,114644556
36083,3521107,3632266,3822345,4060856,4256751,4702680,4939696,5285973,5340146,5541821,5802068,5908254,5967321,6378873,6780004,7298454,8033074,8200967,8795461
36085,8372166,8536334,8809678,9226256,9546206,10393813,10936829,11412580,11735673,12080515,12325407,12785178,13247349,13598070,14348790,14772110,15404634,17019449,18205729
36087,11618926,13003807,13051582,13363056,12473018,13544938,13969373,15016892,16383892,16810940,16901461,17849189,17213486,17640497,18300810,17501856,16909855,17549815,18253681
36089,2820739,2896143,2961864,3179188,3327537,3623940,3761420,3825705,3847205,4005741,4129410,4173486,4359881,4584455,4481698,4543412,4738554,4842277,5091593
36091,5179856,5420007,5897161,6453717,6854609,7540527,7725397,7768153,8169895,8546105,8628887,8962456,9330850,9524849,10055266,10359657,10978156,11625509,12191409
36093,5462228,5917079,6054232,6322319,6441894,6960978,7092279,7272930,7492287,7333703,7429081,7462315,7649516,7546842,7991268,8429958,8740511,9040312,9325033
36095,631813,634245,662493,692253,725382,780070,806042,805504,833103,869658,866838,871543,887624,903771,930670,983044,1080111,1141230,1228127
36097,285601,299180,311976,331050,341502,379542,419412,429077,436113,458247,472588,488640,504450,523514,519265,519975,523604,543909,574435
36099,649736,690870,768706,854845,874991,950798,980783,1062193,1109459,1158114,1186923,1281781,1311874,1363421,1399674,1398162,1516150,1579498,1718070
36101,2982494,2803082,2810565,3038580,3375503,3735680,3792014,3990700,3803057,3998317,4033340,3992290,4307549,4552672,4436908,4357158,4384192,4605981,4871359
36103,49109523,50944028,53371398,56514927,59158009,63449042,64893275,67517464,70199493,73676113,74394534,77826078,79459001,81758730,85195599,87705868,90334821,93814566,97131636
36105,1611137,1741835,1861493,1985435,2075249,2190117,2230008,2336763,2386787,2447557,2411426,2480694,2528283,2576688,2660566,2810645,2893830,3131088,3316941
36107,901165,932454,954040,1029009,1091219,1245967,1359084,1445940,1471471,1550061,1484207,1472728,1771554,1860219,1989775,1808527,1719345,1783888,1898922
36109,3344755,3537120,3797338,3992242,4125853,4357541,4478810,4786653,4997297,5243691,5260798,5396234,5527146,5589203,5783047,5945251,6113843,6336326,6432476
36111,3838128,4001327,4213531,4480607,4681765,5216971,5372352,5586128,5696476,5865102,5916788,6121761,6271500,6392016,6569477,6769907,7019009,7353496,7708912
36113,2095087,2210515,2335833,2555381,2694491,2896005,2951011,3199240,3448602,3515834,3446575,3498792,3598240,3751585,3949814,4049907,4212505,4416362,4660924
36115,1071040,1084046,1133357,1244550,1206921,1360813,1414229,1467528,1524356,1595020,1669774,1736492,1774669,1801383,1757583,1747054,1804664,1852546,2003112
36117,2301783,2324393,2346210,2363499,2398583,2676118,2892780,3046820,3198245,3384345,3296368,3380969,3558354,3482984,3691754,3823465,3978568,4110759,4369338
36119,44486626,45320451,47278887,51569134,53480770,55854711,58750964,59412273,59703735,62170766,63323265,67808723,68894099,70838932,72778874,75132780,78401499,83040144,86228480
36121,814309,891199,962932,1035822,1091134,1133689,1153147,1238572,1196706,1430414,1453429,1533948,1601944,1725287,1640347,1614391,1672126,1720968,1873403
36123,486315,527342,531626,876535,811194,765372,684583,688518,689165,812085,774259,768106,784504,747619,839922,856937,904424,907416,973908
37001,3700284,3954555,3970761,4265563,4375112,4702072,4753825,4810209,4648424,4888739,5042057,5130666,5227967,5330784,5528907,5844596,5952580,6158120,6471101
37003,561843,581447,606822,643349,653985,702999,707861,626561,615075,651027,636614,667456,704787,765151,819426,808598,850421,845650,870291
37005,223863,244191,246324,277385,262184,297393,273618,271271,265624,270574,276466,269580,304679,316956,326942,332809,343314,350886,384143
37007,560217,553796,538114,582841,575652,628352,649807,641746,641340,680339,678123,677673,698082,775118,845151,833804,827604,877762,858539
37009,512441,554748,546968,572606,580218,645371,629714,675745,690758,763971,726389,692153,683379,671181,692589,716948,749381,773808,824835
37011,408620,436457,432701,438648,470354,472664,503999,495012,506665,522334,532171,563690,555118,562493,578221,592415,618184,644996,687784
37013,1297405,1250991,1260233,1126014,1230243,1361303,1570622,1587176,1630979,1601386,1751959,1690089,1802271,1834308,1882667,2337587,2450860,2605502,2565488
37015,699461,626341,615460,635297,628547,709066,713703,677747,720407,658759,611661,605755,620725,639786,706069,682268,707252,662264,693096
37017,1628839,1361490,1520296,1721746,1806515,2099169,1669975,1292069,960342,1233358,1392190,1494371,1466532,1457536,1485121,1455601,1432057,1427577,1428558
37019,2278098,2224389,2366482,2738439,2997709,3018195,3124490,3127310,3173029,3314812,3359006,3353752,3442150,3708351,3879508,4110316,4377655,4474509,4816532
37021,6713576,7006403,7311062,7744015,8244538,8844000,9017903,9273918,9160478,9545695,9774150,9962945,10420608,11030693,11717319,12223372,13096353,13998909,14775589
37023,2179849,2266114,2209441,2310462,2346574,2493202,2437156,2444214,2408259,2494258,2531936,2549494,2601777,2617277,2724429,2768639,2749587,2792927,2926084
37025,5005944,5257679,5483106,5734834,6016043,6729225,6932972,6238222,5827636,5798977,5773566,5677195,5728702,5944219,6356590,6946401,7518499,7621806,7972208
37027,1871648,1970235,1956571,1993642,1966895,2013910,1989328,1969036,1968737,1988702,2080195,2078148,2116827,2136481,2281179,2399840,2502609,2611567,2753436
37029,104655,106891,113531,115820,141785,159181,175696,271168,225346,197326,177335,169449,160323,149798,154066,147750,143240,145802,153417
37031,1312277,1388734,1454624,1542751,1659862,1698063,1711509,1790861,1777242,1895035,1930757,1869796,1925972,2060154,2185508,2326337,2485668,2563510,2776682
37033,234092,245408,259405,272901,241863,300131,301623,328135,340205,348579,336391,337170,342792,329419,346469,346238,359345,365816,393155
37035,6197207,6186934,6061631,6431231,6678367,7154823,7239455,7166549,7113083,7470733,7485975,7410385,7634428,7880991,8351323,8625230,8925999,9238028,9586131
37037,1276799,1288943,1266054,1361135,1539240,1734783,1802409,1659502,1687043,1709891,1586166,1449185,1427134,1444447,1467891,1530453,1627237,1673223,1745881
37039,505734,528007,517779,525520,581263,620216,599793,604097,638299,698422,706842,632096,655141,674181,698789,690994,725424,763057,801433
37041,362625,373589,384662,409385,429658,445038,427146,416043,421694,417842,438348,442523,448982,463075,507639,556919,613548,645051,689741
37043,128076,137399,158244,170572,187093,200707,196407,191526,179841,198668,196679,194029,194133,200640,210021,210959,221613,237443,255284
37045,2384738,2335662,2397290,2532421,2673140,2902047,2920976,2916089,2836300,2908437,3006512,2932124,3248139,3449698,3479616,3723562,4110334,4269323,4637986
37047,1072307,1070055,1046348,1097255,1183898,1273255,1289579,1342541,1342189,1390894,1381605,1413570,1498125,1462969,1477539,1497548,1518396,1515079,1629919
37049,2905894,2961417,3201782,3430033,3778044,3971852,4281472,4291015,4286664,4436114,4443798,4469244,4703124,4983903,5135729,4843859,4862455,5063387,5354824
37051,9003221,9685184,10247092,10782216,11893339,12654707,13530781,14467311,15235301,15953341,16566955,16556692,16570387,16697111,17225494,17144391,17234258,17845874,18471002
