"GeoFips","GeoName","2002","2003","2004","2005","2006","2007","2008","2009","2010"
"30003","Big Horn, MT",307144,364834,436131,506080,553770,612682,740752,676373,668868
"30005","Blaine, MT",99113,112709,138714,153879,141814,183230,168568,203023,207828
"30007","Broadwater, MT",80452,74184,84070,89487,84512,104689,140133,124917,119096
"30009","Carbon, MT",145855,154623,178106,181162,202305,206430,200190,208433,217068
"30011","Carter, MT",20612,23373,24431,33003,25780,38074,26182,25976,26427
"30013","Cascade, MT",2156974,2228752,2387173,2652119,2801786,2930587,2933438,2960844,3145474
"30015","Chouteau, MT",101670,139759,137545,128845,156683,202176,219926,112830,181562
"30017","Custer, MT",249618,271748,287090,301946,331209,368501,362836,372972,414321
"30019","Daniels, MT",65726,57703,66700,61761,63734,82983,53945,76742,137124
"30021","Dawson, MT",216459,228930,225904,257178,267107,302761,311347,306399,346590
"30023","Deer Lodge, MT",147884,150842,156480,160996,176841,188724,196749,203740,216545
"30025","Fallon, MT",98863,125881,152067,210062,230079,250585,308383,254778,275081
"30027","Fergus, MT",245997,272335,284377,301724,295136,357582,345109,329442,375996
"30029","Flathead, MT",2070324,2212171,2418614,2728050,2929925,3112599,3086595,2889046,2976326
"30031","Gallatin, MT",1944839,2206516,2580418,2920873,3174804,3423838,3432364,3317107,3378517
"30033","Garfield, MT",21620,34308,31539,41972,32510,47140,34713,30659,51197
"30035","Glacier, MT",250432,256421,302967,322225,372919,347633,410511,426025,386243
"30037","Golden Valley, MT",16782,12455,13248,15314,23722,22762,29463,22516,21766
"30039","Granite, MT",50834,47229,47506,46970,58090,58921,55813,58182,62755
"30041","Hill, MT",395126,453701,484743,504120,515662,565386,630042,569448,635293
"30043","Jefferson, MT",168958,167814,183097,195993,208552,232127,236512,228822,227188
"30045","Judith Basin, MT",34111,33941,49669,52732,47168,66054,67440,61097,81687
"30047","Lake, MT",458817,466769,498382,517196,557540,590915,597196,617123,647083
"30049","Lewis and Clark, MT",1782107,1818993,1901560,2158539,2424671,2588825,2671612,2882130,3199354
"30051","Liberty, MT",41795,63996,53588,62439,84591,96618,99891,103723,110122
"30053","Lincoln, MT",329991,337350,351526,377088,419298,451609,462603,456014,479322
"30055","McCone, MT",45507,64765,61600,61557,57402,85223,70583,61102,108536
"30057","Madison, MT",175421,165135,175738,312200,318498,321975,301558,269613,264852
"30059","Meagher, MT",30387,32368,39124,42327,47719,46061,39659,41688,48260
"30061","Mineral, MT",56825,59682,61631,65148,72062,75974,69516,69123,74351
"30063","Missoula, MT",2963189,3118616,3295159,3464578,3650272,3887543,4083374,4164495,4132937
"30065","Musselshell, MT",61417,60005,66044,70120,91425,80675,85350,152831,351695
"30067","Park, MT",310564,309214,319386,333367,380277,387086,397870,390838,405872
"30069","Petroleum, MT",6761,10973,9319,11268,12471,15051,22217,20371,14528
"30071","Phillips, MT",91382,104100,128645,133768,121968,156896,159446,137051,150885
"30073","Pondera, MT",137583,130488,155836,153773,183733,172511,230190,235959,192520
"30075","Powder River, MT",31886,34211,32395,38091,48353,47425,44179,50748,48672
"30077","Powell, MT",123290,123395,124961,129625,156074,150908,162882,172457,172916
"30079","Prairie, MT",19831,29659,29469,33887,29492,36151,30149,27742,27916
"30081","Ravalli, MT",596807,614503,653619,715874,760773,810980,788622,779790,800188
"30083","Richland, MT",237111,270594,343996,484852,602393,673306,812708,693640,787535
"30085","Roosevelt, MT",222348,224771,242008,239808,237787,278935,288156,308538,360106
"30087","Rosebud, MT",645694,741308,744324,758658,841432,967794,983781,1025142,1140101
"30089","Sanders, MT",203580,206603,212510,212605,251821,257411,252738,264067,260971
"30091","Sheridan, MT",100942,114300,121214,114079,105521,188980,233778,273934,257505
"30093","Silver Bow, MT",824837,857694,933732,1031666,1095685,1169561,1249184,1264175,1290742
"30095","Stillwater, MT",262525,273870,298385,345316,365086,400143,414779,452860,524497
"30097","Sweet Grass, MT",112406,119661,127324,154644,193665,231787,228654,166926,160076
"30099","Teton, MT",132974,136461,164547,171502,175276,191811,234018,230026,215685
"30101","Toole, MT",139310,159505,172249,193491,234461,216650,253436,236259,239412
"30103","Treasure, MT",32120,43833,55865,57039,60637,90192,103348,98478,82457
"30105","Valley, MT",198908,204995,229546,232205,210250,242120,261825,216648,271197
"30107","Wheatland, MT",31963,26401,31021,36090,48351,46379,50626,58321,66407
"30109","Wibaux, MT",19835,25572,23189,30850,27979,37334,40189,33204,44835
"30111","Yellowstone, MT",4357090,4853057,5326341,5640637,6131551,7096397,6822619,6325795,6737830
"31001","Adams, NE",990338,997441,1018434,1127176,1260345,1384392,1493439,1454298,1447457
"31003","Antelope, NE",185996,214031,235791,261925,255896,307659,300891,319143,335358
"31005","Arthur, NE",6502,7284,8263,8509,11481,8776,7328,7211,9533
"31007","Banner, NE",12587,27083,24394,30042,27844,26980,29516,14075,28745
"31009","Blaine, NE",15813,18838,17144,16047,15235,16675,13651,11686,16499
"31011","Boone, NE",187742,194992,205820,216340,223365,261295,255960,286094,345855
"31013","Box Butte, NE",331234,367608,384756,417744,443863,455014,504606,454010,476976
"31015","Boyd, NE",37506,51639,45747,50846,54870,55478,61083,66244,80288
"31017","Brown, NE",66099,82853,84746,105393,114253,103543,92233,91366,128657
"31019","Buffalo, NE",1452704,1594594,1636526,1697962,1784416,1929114,1986753,1899394,2074840
"31021","Burt, NE",144370,161443,173958,163968,160770,211446,223838,234285,251415
"31023","Butler, NE",149085,185378,220374,200968,192041,263469,280920,281686,285112
"31025","Cass, NE",351808,377778,419210,416210,434632,498809,496947,546208,551949
"31027","Cedar, NE",218888,233916,275140,266016,275526,309857,303946,312131,367325
"31029","Chase, NE",125208,160840,161859,168911,168315,188600,190821,131284,184052
"31031","Cherry, NE",130073,164053,167605,170199,176877,166964,148097,152575,184285
"31033","Cheyenne, NE",329575,404375,421454,433398,482089,558606,613985,569389,607930
"31035","Clay, NE",166241,206096,221356,241190,228737,256989,285666,247011,280423
"31037","Colfax, NE",326533,350276,361097,375762,412812,397638,532626,716654,720360
"31039","Cuming, NE",414079,402094,400313,426248,469002,462927,441310,480762,602578
"31041","Custer, NE",283314,345768,289223,299559,284891,391681,429048,435395,503142
"31043","Dakota, NE",675181,714578,735296,830300,940279,916104,966979,1008026,1064636
"31045","Dawes, NE",213074,216432,213845,217416,230828,246444,242069,236438,257359
"31047","Dawson, NE",780125,799135,781129,874605,996464,996478,1026608,1002061,1092571
"31049","Deuel, NE",45829,74532,56737,55381,53485,69753,69216,64856,62922
"31051","Dixon, NE",130030,130887,141406,150655,137636,149409,177675,195746,230049
"31053","Dodge, NE",1044320,1060426,1138681,1166874,1304603,1359733,1423858,1452144,1502329
"31055","Douglas, NE",23381291,24675088,26464343,28106909,29441311,30992353,31185852,31918500,33556115
"31057","Dundy, NE",45422,62399,56747,66147,73433,100080,106875,93681,123287
"31059","Fillmore, NE",184276,197597,208349,194588,180500,260467,304926,278311,286008
"31061","Franklin, NE",47679,74935,78781,75569,72012,86759,98818,95266,89002
"31063","Frontier, NE",63038,86787,81472,85399,76678,93226,96418,105027,109056
"31065","Furnas, NE",110603,164717,141870,166856,149926,195985,255724,238410,294875
"31067","Gage, NE",580200,625197,693755,727183,773057,765809,802797,795771,848445
"31069","Garden, NE",42418,70227,63535,65371,76894,88696,89839,73257,72865
"31071","Garfield, NE",43819,47216,48667,53871,56668,63046,60750,60904,68074
"31073","Gosper, NE",30169,56196,51992,56203,55776,77232,74169,73986,76536
"31075","Grant, NE",10819,14541,14906,17369,16803,15341,14159,13692,19457
"31077","Greeley, NE",45012,58360,60857,66244,52751,61146,55423,61825,64908
"31079","Hall, NE",1828198,1948436,2041241,2239573,2434859,2533636,2695705,2800809,2899564
"31081","Hamilton, NE",241185,265454,291238,304812,332165,394232,468506,525958,553875
"31083","Harlan, NE",53407,79505,80459,81246,73383,110942,136962,136577,138585
"31085","Hayes, NE",17113,35438,32849,41909,43173,57858,73394,52361,61837
"31087","Hitchcock, NE",49257,65651,61959,75739,71959,99112,100914,97497,107275
"31089","Holt, NE",258283,305548,330260,324592,333314,410949,427834,373419,449417
"31091","Hooker, NE",17927,19245,18116,18696,21419,23527,22224,23002,26801
"31093","Howard, NE",101191,117344,109096,119611,113718,131433,129986,136307,153950
"31095","Jefferson, NE",216424,281384,279507,308797,335912,349706,369932,326790,381979
"31097","Johnson, NE",95551,122503,131111,117532,123768,135331,161274,211479,251390
"31099","Kearney, NE",201790,211921,229578,245829,311386,367063,343446,345802,344083
"31101","Keith, NE",206370,233453,226622,230442,224304,267741,288292,272819,285030
"31103","Keya Paha, NE",17302,21346,20991,23018,22224,24195,18627,13502,24015
"31105","Kimball, NE",86329,114363,113234,121346,131861,148875,135393,123991,138817
"31107","Knox, NE",172807,214501,223698,228655,211204,249090,236461,263826,319119
"31109","Lancaster, NE",10160264,10717862,11118461,11919174,12552467,13081830,12954608,13073813,13553035
"31111","Lincoln, NE",1269589,1388691,1497459,1516439,1606048,1691814,1762030,1838124,1827663
"31113","Logan, NE",15535,20887,19740,20334,17734,22708,21911,19112,24797
"31115","Loup, NE",7100,12282,12470,13850,11195,10106,8746,8558,11668
"31117","McPherson, NE",10213,12627,12054,12144,12920,15637,7873,15378,14268
"31119","Madison, NE",1337095,1389458,1436365,1476768,1514135,1567360,1704955,1692685,1778004
"31121","Merrick, NE",151236,192188,231571,228810,244606,253923,250631,277445,297583
"31123","Morrill, NE",114996,145427,144683,159492,207404,218436,223282,193142,221258
"31125","Nance, NE",60659,74061,81262,83447,80110,99637,105425,106732,133541
"31127","Nemaha, NE",351453,371299,507105,410295,433648,462779,483282,548785,526480
"31129","Nuckolls, NE",108193,149774,141765,139175,167906,167965,207339,201855,183159
"31131","Otoe, NE",456651,563351,668280,633277,685797,712028,813272,1132047,1120307
"31133","Pawnee, NE",46392,57238,70232,67064,69405,80325,91778,82251,86292
"31135","Perkins, NE",82906,130987,123889,122196,122891,176300,247436,214695,233635
"31137","Phelps, NE",467733,482623,487126,491012,544171,574545,642435,657814,693693
"31139","Pierce, NE",129529,158964,182211,184269,214309,248818,226353,221124,259535
"31141","Platte, NE",1144575,1227081,1351591,1362149,1522476,1696781,1726379,1728230,1907971
"31143","Polk, NE",139499,163863,183550,187013,206147,262982,264369,260961,238537
"31145","Red Willow, NE",291106,330758,338266,365521,365291,418283,464901,448421,472448
"31147","Richardson, NE",185764,221752,246022,242981,256787,224032,228253,242761,242836
"31149","Rock, NE",45468,49917,49396,48311,48479,51076,46223,39292,71108
"31151","Saline, NE",408169,458992,500045,535753,600534,580404,686890,682661,597337
"31153","Sarpy, NE",3745052,4021715,4281196,4582439,4817017,5020166,5182453,5243449,5486414
"31155","Saunders, NE",312414,332652,375873,377178,392685,451696,481854,538743,549509
"31157","Scotts Bluff, NE",1004024,1053434,1074427,1123860,1177795,1226779,1305414,1286089,1330931
"31159","Seward, NE",396559,436628,461553,469999,494428,567724,581073,545363,587367
"31161","Sheridan, NE",128013,143035,133667,144520,148197,151513,160874,147683,151172
"31163","Sherman, NE",46410,66621,68735,70598,66008,83043,76703,80008,77333
"31165","Sioux, NE",29438,38240,35601,35809,45048,49121,42953,34171,48844
"31167","Stanton, NE",125641,130633,161098,170604,182776,199872,216974,232468,245297
"31169","Thayer, NE",161640,200639,214853,239222,231957,280469,300815,253495,265687
"31171","Thomas, NE",16065,17633,17363,18311,20020,21399,20200,21234,26483
"31173","Thurston, NE",174575,211710,217655,226075,235292,254377,277383,300992,331081
"31175","Valley, NE",123431,138810,158189,150524,174471,198237,296079,277497,293679
"31177","Washington, NE",624966,685330,770219,760237,890456,961131,991344,1078020,1179767
"31179","Wayne, NE",222037,253324,273157,275630,268808,324614,336511,341108,386095
"31181","Webster, NE",79246,104305,103898,108653,97963,124295,152193,137100,143206
"31183","Wheeler, NE",63992,59820,49603,56116,53392,39380,46457,46080,69278
"31185","York, NE",422562,473774,524055,537596,551342,630309,669886,675046,681187
"32001","Churchill, NV",641219,660436,734025,795188,851766,866691,874499,868068,894052
"32003","Clark, NV",59683090,63858036,73785580,84534069,91605482,95147969,92952533,85917211,85777918
"32005","Douglas, NV",1492909,1587446,1799206,1924725,1940314,2070827,2009731,1906366,1993464
"32007","Elko, NV",1258633,1333518,1542579,1799498,2072847,2167104,2330022,2139930,2523121
"32009","Esmeralda, NV",23483,25350,27338,28591,41067,37587,44528,34988,46413
"32011","Eureka, NV",565996,633378,732923,866416,1264362,1343581,1651058,1691192,2018175
"32013","Humboldt, NV",533181,636501,810632,873203,1156825,1152878,1271931,1367171,1594589
"32015","Lander, NV",270550,292730,326664,388477,500552,476796,603667,683778,881842
"32017","Lincoln, NV",121626,123810,102042,136140,113252,120502,126282,132546,137113
"32019","Lyon, NV",798836,834830,949416,1100764,1277612,1318990,1237214,1151655,1104105
"32021","Mineral, NV",124862,136124,159522,159912,171232,172165,179155,185210,206978
"32023","Nye, NV",799583,890493,1083610,1219610,1376712,1462442,1446199,1415062,1594563
"32027","Pershing, NV",148158,166394,182933,190495,261461,297552,301207,248459,287193
"32029","Storey, NV",155133,168723,174699,176432,241758,340127,350042,438642,467136
"32031","Washoe, NV",15595640,16347461,18169931,19723836,20729961,20976274,20134205,19165442,20211714
"32033","White Pine, NV",243832,251091,299655,411991,506730,538051,586105,582261,692249
"32510","Carson City (Independent City), NV",2329293,2421162,2565152,2726707,2896381,3003026,2997110,3059712,3221659
"33001","Belknap, NH",2007314,2065000,2110544,2217136,2201866,2255916,2219709,2207693,2214742
"33003","Carroll, NH",1560962,1610951,1681656,1726572,1719333,1718038,1725936,1785605,1823509
"33005","Cheshire, NH",2235083,2324973,2471676,2575300,2871719,2857243,2910115,2886677,2926078
"33007","Coos, NH",880051,951267,984980,1017517,1037715,1045815,1032665,1056675,1079103
"33009","Grafton, NH",3868021,4116073,4255421,4481508,4655045,4927982,5115761,5191951,5353284
"33011","Hillsborough, NH",15970948,17339894,18240584,19089589,19633538,20282527,20315477,20441277,20759324
"33013","Merrimack, NH",6411150,6323112,6560792,6785993,7624209,7682316,7758298,8247177,8872185
"33015","Rockingham, NH",11368183,12136017,13075274,13551238,14480569,14542476,14153371,14339160,15143970
"33017","Strafford, NH",3330171,3447078,3615203,3721798,3918264,4136387,4388042,4503061,4704718
"33019","Sullivan, NH",1060041,1063876,1129735,1180150,1253282,1262533,1245960,1249654,1293767
"34001","Atlantic, NJ",10941606,11296437,11683949,12515870,13817363,14360560,14660705,13153447,12849487
"34003","Bergen, NJ",49767886,51295239,53479614,55494314,57175448,59292067,60960617,61020980,62255525
"34005","Burlington, NJ",17300813,18413652,19233692,20190979,21324376,21928588,22598328,22336194,22694276
"34007","Camden, NJ",16797687,17906000,18772375,19735285,20824470,21512921,22154937,21553913,21644823
"34009","Cape May, NJ",3620093,3889071,4178682,4456788,4681323,4763525,4684117,4622583,4707332
"34011","Cumberland, NJ",4288163,4612286,4944567,5194342,5461089,5520988,5710740,5784791,5753927
"34013","Essex, NJ",38743831,40128718,44238463,43971725,45872743,46451077,48062629,47763800,48941573
"34015","Gloucester, NJ",7885552,8936790,9357448,9679905,10186718,11570810,13643767,10791960,11265553
"34017","Hudson, NJ",27465254,27764867,29232895,32266036,34542047,35017196,34862747,35887686,36939748
"34019","Hunterdon, NJ",5311507,5484472,5866202,5847949,6306494,6395867,6572878,6561356,6470752
"34021","Mercer, NJ",20022251,20861879,21759534,22721334,23753347,24224273,25690717,25216417,25663636
"34023","Middlesex, NJ",39647026,40649491,42732571,44236900,46482994,49241056,51421982,49843602,50439684
"34025","Monmouth, NJ",24318687,25522787,25986648,27126478,28014190,29199596,29667960,28886269,28897945
"34027","Morris, NJ",33966180,35551953,37405798,38993360,40513619,42208139,43354221,43566863,45802800
"34029","Ocean, NJ",12353740,13196543,13834291,14413149,15399430,15891081,15996558,16074029,16422415
"34031","Passaic, NJ",15649493,16488389,17174672,18221736,19562010,20398502,21507739,20526064,21011712
"34033","Salem, NJ",3757907,4206859,4863835,5191720,5769189,5170114,5207786,5931830,5773895
"34035","Somerset, NJ",20177621,22036067,22455293,24041192,26740752,29057582,28888178,27899257,27419569
"34037","Sussex, NJ",3194515,3353902,3560142,3741074,4019537,4016705,4132451,4112258,4187132
"34039","Union, NJ",29693072,29795802,28340673,28843523,29945316,30088785,30689892,30201989,31262512
"34041","Warren, NJ",3375260,3576111,3532049,3610150,3925242,4135580,4386438,4474259,4573508
"35001","Bernalillo, NM",23106447,24583799,26723841,27795935,29097089,29936074,30710580,31368107,31134400
"35003","Catron, NM",61347,64651,67837,71737,81523,81054,73354,71367,72498
"35005","Chaves, NM",1341489,1356765,1514779,1589985,1625965,1821345,1963730,1707701,1929249
"35006","Cibola, NM",431575,486802,524339,543002,575349,612740,585460,586768,598597
"35007","Colfax, NM",360250,375293,394772,439265,465698,489906,478911,460262,480448
"35009","Curry, NM",1370471,1476150,1668892,1759380,1860030,1947642,2035785,2169521,2367721
"35011","De Baca, NM",48242,46571,51189,51766,71031,57746,56250,48530,52583
"35013","Doña Ana, NM",4154569,4572860,4991216,5487620,5649064,5923732,5970246,6367620,6614319
"35015","Eddy, NM",2211290,2441454,2541301,2855368,3092795,3462780,4038706,3452641,4181133
"35017","Grant, NM",549236,557871,635083,744299,847726,894777,1001718,861312,879229
"35019","Guadalupe, NM",77622,80118,86834,85977,101879,104401,104114,100086,112434
"35021","Harding, NM",57531,72059,75336,105243,100208,96291,121884,117663,138644
"35023","Hidalgo, NM",88606,92162,100202,115482,137389,151133,165531,178918,173887
"35025","Lea, NM",1868603,2131494,2475350,3070644,3915191,4508001,5082980,3930090,4315965
"35027","Lincoln, NM",434801,454001,475897,483197,497968,552116,553910,547417,565236
"35028","Los Alamos, NM",1786086,1951889,2003377,2103696,1957768,1918627,1973257,1988515,2084230
"35029","Luna, NM",447054,483278,502923,567666,629381,689980,680148,647545,715785
"35031","McKinley, NM",1743947,1837945,1872390,1929990,2054588,2157309,2303902,2370080,2440341
"35033","Mora, NM",64349,66762,70076,69600,76132,80187,99792,132399,160686
"35035","Otero, NM",1685357,1770763,1878443,1946463,2066952,2159748,2174320,2277687,2506009
"35037","Quay, NM",185843,199814,221184,245378,273189,265535,260917,255140,265458
"35039","Rio Arriba, NM",1054016,1290285,1384591,1682313,1735718,1860104,2045905,1531440,1518014
"35041","Roosevelt, NM",400841,394801,474271,462908,476475,533692,619352,468696,586101
"35043","Sandoval, NM",2598865,3842084,5863182,5016491,4573535,3688485,3006694,4309703,3955637
"35045","San Juan, NM",4058469,4567482,5042845,5782672,6238383,6667798,7274120,6330515,6366073
"35047","San Miguel, NM",498104,514818,541788,555633,607579,650273,646705,648253,662647
"35049","Santa Fe, NM",4874332,4537923,4733197,5062074,5385317,5834393,6168349,5779740,5842150
"35051","Sierra, NM",189610,191744,203579,223730,237743,258927,260224,256021,276568
"35053","Socorro, NM",334626,344523,382201,417911,428219,451564,468661,440374,467988
"35055","Taos, NM",674317,709669,735771,783868,833577,883605,950277,921586,908517
"35057","Torrance, NM",218298,253562,265893,271349,286439,302679,283172,268416,277996
"35059","Union, NM",247055,265231,289075,352751,323405,304450,333296,242308,244215
"35061","Valencia, NM",810566,850766,904880,988903,1093212,1196277,1199021,1153880,1143169
"36001","Albany, NY",18062032,18964353,19659702,20545372,21353159,22162493,23055208,24528190,24694128
"36003","Allegany, NY",876629,907627,944919,1005426,1095402,1101520,1191605,1137476,1245114
"36005","Bronx, NY",24119223,25063589,26210395,27657757,30077020,31458436,33583033,35404809,36306670
"36007","Broome, NY",6237639,6200693,6273617,6521688,7083140,7525405,7930168,8223809,8568491
"36009","Cattaraugus, NY",1970812,2061738,2252776,2289943,2498930,2548101,2605077,2645541,2746689
"36011","Cayuga, NY",1642593,1741331,1838525,1879714,2046623,2259389,2260982,2179971,2352425
"36013","Chautauqua, NY",3749215,3754881,3895914,4091095,4381907,4580824,4722035,4775291,4982582
"36015","Chemung, NY",2475190,2536329,2612030,2769879,2931746,3075278,3277320,3303393,3543597
"36017","Chenango, NY",1224434,1265473,1331407,1426701,1541607,1603547,1626412,1733983,1724000
"36019","Clinton, NY",2584428,2727720,2984255,3166643,3468778,3526146,3514338,3482497,3484452
"36021","Columbia, NY",1456982,1504376,1670812,1673251,1806261,1792209,1881584,1939784,2071950
"36023","Cortland, NY",1123404,1166501,1171952,1228087,1307823,1392894,1517527,1501394,1544699
"36025","Delaware, NY",1155442,1484280,1680872,1714039,1755877,1663858,1646596,1680432,1712225
"36027","Dutchess, NY",8570938,8930709,9273752,9636486,10017829,10483145,11071068,11324579,11710084
"36029","Erie, NY",32609349,33736991,35635470,37136029,40061823,41628968,42989968,44084187,45796990
"36031","Essex, NY",963984,981387,1083422,1105959,1218937,1254104,1297466,1372298,1390071
"36033","Franklin, NY",1063229,1122809,1195489,1225461,1338426,1426533,1504339,1517471,1621813
"36035","Fulton, NY",1211940,1259963,1361836,1396526,1506575,1453816,1560469,1594377,1673072
"36037","Genesee, NY",1510048,1564602,1652029,1727449,1873614,1979384,2021390,2054870,2133495
"36039","Greene, NY",1012496,1162428,1490049,1671654,2056485,1839247,1964059,2045629,2235842
"36041","Hamilton, NY",111256,116794,123099,131411,152240,158089,162203,168816,170997
"36043","Herkimer, NY",1367219,1336257,1335777,1327113,1408999,1421532,1439929,1510099,1570346
"36045","Jefferson, NY",3442365,3701499,4032521,4580879,5226996,5483236,5852674,6125678,6519672
"36047","Kings, NY",45098133,46971899,49471694,51725035,57420433,60827548,64396827,67467356,70121328
"36049","Lewis, NY",513474,528738,535682,568292,694785,754564,741549,850283,906910
"36051","Livingston, NY",1190340,1227796,1367651,1426552,1547479,1666825,1727493,1729768,1859559
"36053","Madison, NY",1417986,1455196,1510568,1620147,1728853,1829427,1837645,1849397,1940622
"36055","Monroe, NY",32955265,33746097,34006407,35097803,36706339,37530958,38431526,40072804,40793021
"36057","Montgomery, NY",1182840,1251948,1296859,1355741,1452934,1551946,1585209,1611542,1676177
"36059","Nassau, NY",58010630,60030293,63579525,65999543,67635694,70911765,71839094,75002932,78426844
"36061","New York, NY",361926543,359683943,380041587,416631829,431528011,445587250,415223049,439863063,474963316
"36063","Niagara, NY",6813837,6937929,7236153,7373123,7983075,8024754,7873820,8220822,8658300
"36065","Oneida, NY",6774931,7059631,7429301,7716782,8508026,9004625,9102510,9309313,9626324
"36067","Onondaga, NY",18651870,19500758,20524951,21452969,22486046,23582877,23797635,24393122,25151404
"36069","Ontario, NY",3112897,3235959,3290144,3538661,3823787,4041868,4186385,4271868,4507773
"36071","Orange, NY",9579273,10416053,11133821,11698520,12181390,12478607,13021518,13389778,13786490
"36073","Orleans, NY",780916,812455,830241,868544,965372,1031416,1140605,1254838,1311859
"36075","Oswego, NY",3913429,4135690,4225933,4434121,4725981,4820297,4802362,5419194,5733161
"36077","Otsego, NY",1454027,1543728,1680766,1774651,1956698,1994395,2078699,2158774,2223651
"36079","Putnam, NY",2178556,2260216,2460817,2581714,2819379,2887504,2962864,3026776,3138396
"36081","Queens, NY",52660772,54516382,56779831,59375648,64500951,68800323,70616923,73104534,75366416
"36083","Rensselaer, NY",3632266,3822345,4060856,4256751,4702680,4939696,5285973,5340146,5541821
"36085","Richmond, NY",8536334,8809678,9226256,9546206,10393813,10936829,11412580,11735673,12080515
"36087","Rockland, NY",13003807,13051582,13363056,12473018,13544938,13969373,15016892,16383892,16810940
"36089","St. Lawrence, NY",2896143,2961864,3179188,3327537,3623940,3761420,3825705,3847205,4005741
"36091","Saratoga, NY",5420007,5897161,6453717,6854609,7540527,7725397,7768153,8169895,8546105
"36093","Schenectady, NY",5917079,6054232,6322319,6441894,6960978,7092279,7272930,7492287,7333703
"36095","Schoharie, NY",634245,662493,692253,725382,780070,806042,805504,833103,869658
"36097","Schuyler, NY",299180,311976,331050,341502,379542,419412,429077,436113,458247
"36099","Seneca, NY",690870,768706,854845,874991,950798,980783,1062193,1109459,1158114
"36101","Steuben, NY",2803082,2810565,3038580,3375503,3735680,3792014,3990700,3803057,3998317
"36103","Suffolk, NY",50944028,53371398,56514927,59158009,63449042,64893275,67517464,70199493,73676113
"36105","Sullivan, NY",1741835,1861493,1985435,2075249,2190117,2230008,2336763,2386787,2447557
"36107","Tioga, NY",932454,954040,1029009,1091219,1245967,1359084,1445940,1471471,1550061
"36109","Tompkins, NY",3537120,3797338,3992242,4125853,4357541,4478810,4786653,4997297,5243691
"36111","Ulster, NY",4001327,4213531,4480607,4681765,5216971,5372352,5586128,5696476,5865102
"36113","Warren, NY",2210515,2335833,2555381,2694491,2896005,2951011,3199240,3448602,3515834
"36115","Washington, NY",1084046,1133357,1244550,1206921,1360813,1414229,1467528,1524356,1595020
"36117","Wayne, NY",2324393,2346210,2363499,2398583,2676118,2892780,3046820,3198245,3384345
"36119","Westchester, NY",45320451,47278887,51569134,53480770,55854711,58750964,59412273,59703735,62170766
"36121","Wyoming, NY",891199,962932,1035822,1091134,1133689,1153147,1238572,1196706,1430414
"36123","Yates, NY",527342,531626,876535,811194,765372,684583,688518,689165,812085
"37001","Alamance, NC",3954555,3970761,4265563,4375112,4702072,4753825,4810209,4648424,4888739
"37003","Alexander, NC",581447,606822,643349,653985,702999,707861,626561,615075,651027
"37005","Alleghany, NC",244191,246324,277385,262184,297393,273618,271271,265624,270574
"37007","Anson, NC",553796,538114,582841,575652,628352,649807,641746,641340,680339
"37009","Ashe, NC",554748,546968,572606,580218,645371,629714,675745,690758,763971
"37011","Avery, NC",436457,432701,438648,470354,472664,503999,495012,506665,522334
"37013","Beaufort, NC",1250991,1260233,1126014,1230243,1361303,1570622,1587176,1630979,1601386
"37015","Bertie, NC",626341,615460,635297,628547,709066,713703,677747,720407,658759
"37017","Bladen, NC",1361490,1520296,1721746,1806515,2099169,1669975,1292069,960342,1233358
"37019","Brunswick, NC",2224389,2366482,2738439,2997709,3018195,3124490,3127310,3173029,3314812
"37021","Buncombe, NC",7006403,7311062,7744015,8244538,8844000,9017903,9273918,9160478,9545695
"37023","Burke, NC",2266114,2209441,2310462,2346574,2493202,2437156,2444214,2408259,2494258
"37025","Cabarrus, NC",5257679,5483106,5734834,6016043,6729225,6932972,6238222,5827636,5798977
"37027","Caldwell, NC",1970235,1956571,1993642,1966895,2013910,1989328,1969036,1968737,1988702
"37029","Camden, NC",106891,113531,115820,141785,159181,175696,271168,225346,197326
"37031","Carteret, NC",1388734,1454624,1542751,1659862,1698063,1711509,1790861,1777242,1895035
"37033","Caswell, NC",245408,259405,272901,241863,300131,301623,328135,340205,348579
"37035","Catawba, NC",6186934,6061631,6431231,6678367,7154823,7239455,7166549,7113083,7470733
"37037","Chatham, NC",1288943,1266054,1361135,1539240,1734783,1802409,1659502,1687043,1709891
"37039","Cherokee, NC",528007,517779,525520,581263,620216,599793,604097,638299,698422
"37041","Chowan, NC",373589,384662,409385,429658,445038,427146,416043,421694,417842
"37043","Clay, NC",137399,158244,170572,187093,200707,196407,191526,179841,198668
"37045","Cleveland, NC",2335662,2397290,2532421,2673140,2902047,2920976,2916089,2836300,2908437
"37047","Columbus, NC",1070055,1046348,1097255,1183898,1273255,1289579,1342541,1342189,1390894
"37049","Craven, NC",2961417,3201782,3430033,3778044,3971852,4281472,4291015,4286664,4436114
"37051","Cumberland, NC",9685184,10247092,10782216,11893339,12654707,13530781,14467311,15235301,15953341
"37053","Currituck, NC",375690,422252,449806,469107,430540,459124,461877,445302,485662
"37055","Dare, NC",1543175,1677608,1785764,1895998,1584084,1551939,1569651,1510129,1577325
"37057","Davidson, NC",3127517,3100839,3150513,3262654,3454140,3466204,3705206,3902261,4153628
"37059","Davie, NC",687013,681285,741043,794949,846635,876854,873236,816262,849089
"37061","Duplin, NC",1683013,1763540,1966233,1936193,2165713,2309844,2395837,2431930,2333591
"37063","Durham, NC",16773677,18133558,18518599,20458069,26170486,27935790,28169117,26810623,29340380
