"GeoFips","GeoName","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"28069","Kemper, MS",229875,274912,440563,437066,465016,484275,421987,393786,403223
"28071","Lafayette, MS",1482405,1564188,1670918,1747413,1872429,2043576,2098166,2165807,2199223
"28073","Lamar, MS",1434163,1420843,1481566,1493664,1554935,1574844,1606263,1652282,1687001
"28075","Lauderdale, MS",2859015,2973156,2908042,2906398,2922222,2956674,3105497,3277941,3388489
"28077","Lawrence, MS",298698,332360,366907,374619,389369,338407,351942,363872,356574
"28079","Leake, MS",420356,409988,468536,534838,540961,491635,547490,568907,530371
"28081","Lee, MS",4009619,4204625,4288767,4281519,4635522,4673792,4816389,4968070,5188521
"28083","Leflore, MS",1132747,1109786,1175173,1110248,1142416,1159828,1208959,1228889,1274888
"28085","Lincoln, MS",960337,1028799,1072162,1072180,1017357,1045141,1148130,1199000,1228026
"28087","Lowndes, MS",2591628,2784816,2786548,2628963,2628564,2754799,2858459,2901777,3054912
"28089","Madison, MS",4318664,4690722,5208328,5591810,5807396,5927624,6146685,6202373,6272716
"28091","Marion, MS",606780,626628,685869,679173,687110,718758,790047,901348,909165
"28093","Marshall, MS",501740,506996,541012,553766,619279,600580,642558,702454,744270
"28095","Monroe, MS",903724,892304,958045,955561,941585,960985,1002830,1026322,1061298
"28097","Montgomery, MS",209990,192548,210208,201246,203037,211336,211206,205260,220297
"28099","Neshoba, MS",924159,994643,988768,1023210,999042,986949,1047259,1065464,1091724
"28101","Newton, MS",442288,442519,454082,486124,488475,468661,490477,505607,519477
"28103","Noxubee, MS",233488,232239,274915,219551,223972,234258,251502,245470,267898
"28105","Oktibbeha, MS",1451069,1484458,1524302,1558955,1607857,1682642,1724674,1819493,1837509
"28107","Panola, MS",1043487,1117378,1071617,1037567,1103266,1120340,1111300,1138808,1188565
"28109","Pearl River, MS",972879,1007478,909677,909922,922253,923928,939221,1008680,1064532
"28111","Perry, MS",267795,277560,285659,279393,276456,286416,290605,302205,312833
"28113","Pike, MS",1069646,1103345,1159818,1176168,1187218,1163563,1164488,1180419,1211443
"28115","Pontotoc, MS",712088,753125,781441,809829,892958,932603,939569,965422,1005093
"28117","Prentiss, MS",545912,526544,546547,563743,599090,595385,595095,610149,639432
"28119","Quitman, MS",169036,105382,142317,106185,110918,110261,102436,116764,113806
"28121","Rankin, MS",5369859,5614229,5777047,6142058,6298395,6229443,6220849,6380860,6559378
"28123","Scott, MS",800035,915323,1021353,1088739,1102194,1053235,1175277,1195995,1196803
"28125","Sharkey, MS",106141,113687,126437,89839,92500,92213,108428,109552,115686
"28127","Simpson, MS",507097,576612,589514,614232,579850,534909,567145,586171,583688
"28129","Smith, MS",297626,344271,407840,448139,423212,400439,441889,464281,431317
"28131","Stone, MS",305448,300368,311912,315197,322282,331406,338284,363701,384234
"28133","Sunflower, MS",611716,648961,706740,642339,620226,707592,703766,724430,710687
"28135","Tallahatchie, MS",299207,298490,311457,239394,253241,287047,290531,297938,308933
"28137","Tate, MS",570111,468967,488492,462748,471803,480047,501109,518420,534125
"28139","Tippah, MS",484524,476600,509866,504809,517106,535663,564675,592549,626586
"28141","Tishomingo, MS",429488,435693,433568,423915,452433,459108,487861,525071,565119
"28143","Tunica, MS",796236,749907,776526,686923,657388,650308,601905,604421,586756
"28145","Union, MS",741796,808179,850772,925651,1095966,1407375,1097949,1105692,1162648
"28147","Walthall, MS",221593,232285,261214,267191,258923,235353,280095,294241,303332
"28149","Warren, MS",2032525,2152736,1997115,1942424,1997376,2049367,2209161,2456909,2465505
"28151","Washington, MS",1573929,1656870,1681871,1549582,1588149,1583987,1563093,1584093,1615630
"28153","Wayne, MS",562023,647094,665235,684749,622190,596302,626268,652940,630902
"28155","Webster, MS",186947,158882,169809,158377,160115,163726,173020,181387,197516
"28157","Wilkinson, MS",170082,169677,162346,152871,148201,146120,150208,152751,162610
"28159","Winston, MS",412666,443857,476078,477368,477655,488615,522551,540099,557555
"28161","Yalobusha, MS",287755,301470,286668,271400,252837,250273,292895,304261,312508
"28163","Yazoo, MS",760311,685751,765710,702865,644830,662963,692223,720446,760338
"29001","Adair, MO",842475,734973,772559,798026,811574,796012,815842,853630,881203
"29003","Andrew, MO",255861,250583,296694,291389,252791,287683,301543,302804,340203
"29005","Atchison, MO",277596,292255,331664,313749,199713,282095,278368,302547,370197
"29007","Audrain, MO",904370,889726,935160,1017426,1042178,1063655,1059209,994010,1039252
"29009","Barry, MO",1210045,1243609,1364054,1442109,1706809,1456905,1438642,1566994,1462303
"29011","Barton, MO",333658,372598,364426,365017,330977,361167,369896,355937,364179
"29013","Bates, MO",375213,405515,416029,407230,366835,398400,423795,409896,464368
"29015","Benton, MO",336099,326076,361586,375725,407220,378447,387501,431943,447462
"29017","Bollinger, MO",154395,163903,168245,176789,163461,173715,201380,206783,217902
"29019","Boone, MO",7081219,7495013,7919999,8108115,8469130,8757147,9019809,9391035,9795883
"29021","Buchanan, MO",4144696,4740239,4880836,4795456,4789039,4894008,5091162,5289457,5462528
"29023","Butler, MO",1432468,1487811,1521304,1527316,1467250,1529615,1507258,1530700,1543444
"29025","Caldwell, MO",175428,156516,169787,179797,161926,171620,205429,237746,240663
"29027","Callaway, MO",1550650,1577880,1606612,1676137,1816163,1847728,1758970,1924198,1957329
"29029","Camden, MO",1270030,1288399,1310894,1319499,1371995,1375500,1447463,1520314,1635897
"29031","Cape Girardeau, MO",3410748,3485298,3539966,3592071,3818011,3926454,3998387,4181783,4315466
"29033","Carroll, MO",298739,299793,349377,361725,289023,371879,369934,334093,420931
"29035","Carter, MO",113985,113723,114518,116693,118488,119826,126812,133966,141681
"29037","Cass, MO",1949352,2061424,2127105,2170778,2263582,2366242,2461588,2586016,2743775
"29039","Cedar, MO",245253,236367,247032,263272,274935,269053,263578,279697,298977
"29041","Chariton, MO",258699,238756,299179,322331,277460,286650,298790,297769,321815
"29043","Christian, MO",1272426,1307558,1332484,1402190,1473650,1550663,1575980,1678372,1741141
"29045","Clark, MO",154182,174625,191906,174574,129199,157801,150957,138321,169405
"29047","Clay, MO",8798703,8851704,9460336,10049191,10709761,10784812,11621221,11858383,12262116
"29049","Clinton, MO",374499,336256,403358,388776,394476,385137,395233,415703,424259
"29051","Cole, MO",4253469,4319009,4567067,4741893,4847221,4947551,5002768,5135468,5298445
"29053","Cooper, MO",446811,449053,450543,459190,438589,455501,474972,494207,493421
"29055","Crawford, MO",548992,576400,629875,678368,636692,619024,664742,692703,719237
"29057","Dade, MO",137696,167796,175610,211571,199071,186547,179596,184548,198240
"29059","Dallas, MO",225392,233502,236170,256718,266637,266712,273964,279783,297418
"29061","Daviess, MO",241132,235522,239778,256265,185807,177951,167757,180815,225805
"29063","DeKalb, MO",311512,271432,300448,306923,296115,312560,332949,339089,356360
"29065","Dent, MO",296048,307832,313614,350289,357847,344304,347642,380104,399290
"29067","Douglas, MO",199138,194475,281829,334099,280613,237188,228834,240118,248884
"29069","Dunklin, MO",893884,785528,835913,719836,774316,743676,717019,823559,891584
"29071","Franklin, MO",3858341,3826339,4005416,4075260,4382966,4440308,4546912,4660293,4845586
"29073","Gasconade, MO",394797,408698,422734,433771,435637,468681,481130,490242,516789
"29075","Gentry, MO",263176,256298,256684,279334,210345,193769,231742,227215,271841
"29077","Greene, MO",12939667,13414140,13611593,14295808,15167780,15515884,15872915,16631257,17183156
"29079","Grundy, MO",379464,402825,461786,463648,428052,401299,400084,397363,399982
"29081","Harrison, MO",278484,243473,265972,255898,233236,232231,246043,250216,290502
"29083","Henry, MO",726367,700937,807063,835574,781181,724914,746806,763070,772270
"29085","Hickory, MO",104667,106738,109712,124860,126731,122413,134253,147692,156403
"29087","Holt, MO",177857,197594,230506,220216,164918,233462,221686,174715,266959
"29089","Howard, MO",202181,193299,221566,226103,217396,233192,234481,235081,263367
"29091","Howell, MO",1060057,1104006,1137993,1206603,1265543,1194238,1212575,1317716,1349512
"29093","Iron, MO",462054,465739,444472,448862,389202,359173,384452,431371,440015
"29095","Jackson, MO",37662297,39249458,40526343,41519940,43349182,43753201,45154203,47277957,48779174
"29097","Jasper, MO",4733184,4859419,4935188,5020207,5293095,5398914,5543063,5769806,5953910
"29099","Jefferson, MO",4305677,4405231,4585004,4594036,4736049,4780649,4931943,5114443,5230550
"29101","Johnson, MO",1532419,1561845,1653613,1674838,1700698,1743800,1814604,1857843,1925818
"29103","Knox, MO",102716,138484,145717,143413,103977,120072,119777,117365,151299
"29105","Laclede, MO",955783,1002212,1021958,1050029,1127936,1138839,1197125,1306316,1325125
"29107","Lafayette, MO",934725,767451,844383,828992,810871,841255,858751,856683,901739
"29109","Lawrence, MO",723781,758930,819617,913070,1002410,861001,896829,991912,921206
"29111","Lewis, MO",232427,234833,263420,268519,245845,219749,224146,256881,256920
"29113","Lincoln, MO",900571,941687,975735,1014110,1034731,1126445,1161963,1203145,1240449
"29115","Linn, MO",411944,409112,431958,434373,419953,399736,421998,445103,456711
"29117","Livingston, MO",515045,512097,546909,562207,527476,564190,579533,595889,625144
"29119","McDonald, MO",533391,552110,597466,659069,807263,700972,685344,720054,674817
"29121","Macon, MO",484350,487656,506593,518345,557276,605380,617870,629290,661989
"29123","Madison, MO",250913,271334,298349,300264,284825,263770,294605,311633,323596
"29125","Maries, MO",162539,168465,180791,190217,167300,185333,174446,182244,191592
"29127","Marion, MO",1051031,1073448,1121814,1088192,1094682,1103589,1144207,1225578,1263193
"29129","Mercer, MO",125761,132372,124520,152047,86795,85815,105636,111106,124452
"29131","Miller, MO",565387,627909,662703,674237,758818,657947,663503,678976,740720
"29133","Mississippi, MO",340253,381784,418883,417451,335322,403334,404571,347807,406480
"29135","Moniteau, MO",366690,388622,343744,394545,455843,369932,369169,406338,411633
"29137","Monroe, MO",224284,197884,240106,238567,198058,218011,222234,195545,221667
"29139","Montgomery, MO",292201,262398,308352,344698,305418,329601,318558,339776,364643
"29141","Morgan, MO",402736,474317,413866,455142,519888,440779,447494,514791,508828
"29143","New Madrid, MO",1047592,1027001,1168867,1044029,1058132,1029353,1035802,1063545,1155320
"29145","Newton, MO",1679783,1750173,1798782,1886251,2078768,1974466,1944622,2097246,2111263
"29147","Nodaway, MO",739651,730734,807771,772007,740783,753150,723884,744410,797396
"29149","Oregon, MO",180165,187533,198430,240682,246826,222719,207350,223311,235545
"29151","Osage, MO",352106,350088,379026,423349,470744,434235,420576,435498,454463
"29153","Ozark, MO",130816,131265,130813,146203,144378,139617,143680,147401,156887
"29155","Pemiscot, MO",542602,513781,645712,524888,514262,573016,471198,487096,510785
"29157","Perry, MO",937947,1001000,1032225,1011168,1088539,1123881,1021703,1054728,1073611
"29159","Pettis, MO",1606264,1560756,1660938,1708008,1773240,1753394,1717383,1739012,1792374
"29161","Phelps, MO",1366189,1393804,1410562,1474252,1532532,1567469,1569557,1649586,1673524
"29163","Pike, MO",489831,478790,521923,556249,522766,555515,534000,553862,580496
"29165","Platte, MO",4446125,4607827,4779507,5222331,5751780,6218424,6833583,6941204,7342100
"29167","Polk, MO",651855,680650,703778,738505,775753,731952,779277,850309,857586
"29169","Pulaski, MO",2370184,2267110,2284106,2204501,2217334,2162745,2255637,2291018,2388323
"29171","Putnam, MO",125981,144252,165594,187234,134079,120116,122712,132433,145949
"29173","Ralls, MO",360579,419136,443717,429485,433562,412034,411290,427165,441444
"29175","Randolph, MO",1119940,1079464,1171091,1200769,1204095,1214999,1259340,1263165,1342696
"29177","Ray, MO",391898,400684,455888,482476,479889,487379,543768,538457,557002
"29179","Reynolds, MO",212591,222079,208316,208007,204631,208895,231621,256360,261333
"29181","Ripley, MO",221141,217333,224825,230852,225462,228304,231300,241051,245311
"29183","St. Charles, MO",11534732,11963821,12633547,13449004,15011976,16196095,15913424,16361271,17172254
"29185","St. Clair, MO",146328,150519,157013,163065,148534,146947,151473,157977,179508
"29186","Ste. Genevieve, MO",525471,556139,555620,545731,545791,585544,592164,638302,668169
"29187","St. Francois, MO",1549012,1573329,1709937,1939531,1996089,1935661,1733475,1825100,1845904
"29189","St. Louis, MO",65824982,68989852,69454284,70815653,73379080,74440744,77045203,79940729,81797794
"29195","Saline, MO",932491,897003,999684,982214,841848,969533,962698,919041,976678
"29197","Schuyler, MO",85311,68547,80278,101146,95251,69105,104076,108762,113731
"29199","Scotland, MO",144371,164073,168985,175767,137420,136357,146586,131239,162588
"29201","Scott, MO",1352232,1384087,1487566,1544754,1513262,1582892,1616487,1635366,1690124
"29203","Shannon, MO",103798,113074,116983,121314,144019,170351,156073,162751,173536
"29205","Shelby, MO",210596,185409,212661,202343,158200,155214,163637,174727,179346
"29207","Stoddard, MO",1095113,1061856,1287884,1179952,1148242,1132139,1047432,1052337,1086809
"29209","Stone, MO",556609,537593,576410,596267,643801,631741,675207,706803,739667
"29211","Sullivan, MO",350191,342258,399989,502904,254697,251877,329129,343441,378678
"29213","Taney, MO",1974033,2022578,2151968,2164915,2250520,2274362,2356033,2493998,2565407
"29215","Texas, MO",438210,450964,541992,647190,585286,505673,512801,546415,571545
"29217","Vernon, MO",702861,822062,956628,1057131,898107,838953,903365,925643,960902
"29219","Warren, MO",679287,639669,686812,763455,783436,753287,773178,826212,862671
"29221","Washington, MO",349463,374352,368271,388989,392420,368761,375492,395693,412396
"29223","Wayne, MO",214784,223446,216795,215603,220137,231935,233667,229740,240161
"29225","Webster, MO",579571,584839,589735,616297,637777,627813,675484,742677,768591
"29227","Worth, MO",51209,65862,66981,75706,64958,45958,55155,58955,69809
"29229","Wright, MO",348343,351817,344985,367176,366631,350702,347362,360369,380675
"29510","St. Louis (Independent City), MO",27490691,28925041,28978870,28656915,29008045,28724225,29119879,30919475,31671109
"30001","Beaverhead, MT",297697,331384,364261,408105,426153,415904,384957,406095,457832
"30003","Big Horn, MT",717526,722250,992790,1052723,1056737,879846,1029026,1120671,1203904
"30005","Blaine, MT",205538,199226,211348,219095,200378,160674,171874,193100,206445
"30007","Broadwater, MT",119718,108118,131807,137886,151093,170373,172451,183503,201542
"30009","Carbon, MT",226002,233133,256640,277397,313021,336823,339420,344209,364895
"30011","Carter, MT",34526,66813,65201,97744,93014,89470,60137,51271,45637
"30013","Cascade, MT",3290622,3338991,3333483,3450828,3634346,3604723,3760914,4017503,4123936
"30015","Chouteau, MT",237809,235636,235622,190576,173135,143734,219778,271090,275858
"30017","Custer, MT",432930,468163,505667,530706,543336,484154,480318,491162,509748
"30019","Daniels, MT",84094,157155,121908,96971,83388,90573,96543,91191,90860
"30021","Dawson, MT",352706,395636,439658,457359,422284,446867,423480,442303,426063
"30023","Deer Lodge, MT",229201,245915,255624,252027,263656,268672,276603,283981,302666
"30025","Fallon, MT",313032,363436,337896,318890,239147,197177,193215,197344,196048
"30027","Fergus, MT",372128,402492,431694,433657,442636,457798,567729,543254,584930
"30029","Flathead, MT",3065625,3129394,3312586,3478854,3763627,3931933,4136580,4294876,4442662
"30031","Gallatin, MT",3585405,3851115,4111532,4396095,4771217,5152008,5508234,5933154,6288195
"30033","Garfield, MT",52164,60550,50709,59371,63458,39397,38424,44884,40384
"30035","Glacier, MT",431245,443670,437280,436326,414343,413685,372290,464747,487595
"30037","Golden Valley, MT",27673,25411,33754,27590,31923,27040,27259,27542,31059
"30039","Granite, MT",73191,73616,80630,88483,88157,86599,92391,95279,103928
"30041","Hill, MT",740631,697006,713579,687594,745886,664419,723724,798028,833265
"30043","Jefferson, MT",250457,246081,262418,265951,280841,271063,273579,278082,291836
"30045","Judith Basin, MT",88570,106016,84381,107919,122028,121673,102780,109695,123076
"30047","Lake, MT",664805,651414,667173,699071,747614,757488,794417,813177,875576
"30049","Lewis and Clark, MT",3281870,3185450,2985728,3041264,3206163,3264733,3417722,3479547,3670780
"30051","Liberty, MT",90329,111258,133405,127557,135368,114023,87830,177894,199337
"30053","Lincoln, MT",501481,512892,485687,499288,497976,515896,552061,563617,578660
"30055","McCone, MT",94094,121468,123862,93953,96788,107030,102278,107395,108566
"30057","Madison, MT",303168,285708,322975,361639,401846,400844,395383,452418,508161
"30059","Meagher, MT",61333,72704,71887,88524,81239,60636,66512,61217,73994
"30061","Mineral, MT",78645,78600,88778,88905,94510,93284,103946,104942,113118
"30063","Missoula, MT",4255828,4316975,4415638,4557629,4847792,5071995,5447154,5711864,5865095
"30065","Musselshell, MT",400639,394746,366191,351956,321730,279235,296931,326867,372576
"30067","Park, MT",431104,436558,462024,468028,503075,514290,563664,581196,621814
"30069","Petroleum, MT",20852,29452,38017,44394,32395,22747,12489,15009,18403
"30071","Phillips, MT",160857,162499,151172,132280,128260,129024,128306,145503,144616
"30073","Pondera, MT",250107,215728,234460,213682,181885,204536,194902,238291,266923
"30075","Powder River, MT",52088,66816,73158,101904,109948,98473,86010,90125,94182
"30077","Powell, MT",176826,180642,196845,214654,225432,222680,226262,238632,254844
"30079","Prairie, MT",29524,39889,42110,54041,60403,57064,57084,52456,48255
"30081","Ravalli, MT",823186,860186,890532,917142,974296,1008343,1075055,1122466,1191548
"30083","Richland, MT",943538,1121558,1259417,1283449,1016180,880159,831800,850308,873836
"30085","Roosevelt, MT",337897,481111,520443,453071,392604,412728,432732,451080,431811
"30087","Rosebud, MT",1064443,948546,822913,868886,959107,900199,929831,869620,990339
"30089","Sanders, MT",289428,287141,294675,310293,318841,327081,339149,341499,362260
"30091","Sheridan, MT",243303,299695,272764,199202,180259,189715,163977,173538,175550
"30093","Silver Bow, MT",1374269,1404128,1384310,1359027,1424103,1455200,1529125,1563268,1634199
"30095","Stillwater, MT",615796,545109,568126,571258,517609,481965,554604,539495,684400
"30097","Sweet Grass, MT",189531,193460,190546,202202,196817,191060,229455,210570,242000
"30099","Teton, MT",292588,250004,252709,243021,229622,240562,240266,273268,297569
"30101","Toole, MT",280203,304504,316798,315116,289675,306199,276272,340284,387885
"30103","Treasure, MT",80241,70311,88472,138749,132515,130862,98486,110625,121711
"30105","Valley, MT",281990,339934,361681,324299,308551,326996,335631,329017,344743
"30107","Wheatland, MT",78127,84739,91846,108544,100929,99912,75200,85906,101428
"30109","Wibaux, MT",45537,61588,60533,50150,39347,41391,46220,39136,40378
"30111","Yellowstone, MT",7594308,8025535,8131494,8653110,9192636,8319376,8804422,9549116,9607678
"31001","Adams, NE",1589804,1674355,1832485,1837488,1813609,1844052,1896450,1962950,2018552
"31003","Antelope, NE",382765,370244,397126,410373,399848,492085,417026,452121,528410
"31005","Arthur, NE",14522,7648,11145,23639,28403,22151,23020,19108,23360
"31007","Banner, NE",49718,39672,60661,70341,73539,77885,43126,41915,44944
"31009","Blaine, NE",22564,18118,32759,48796,53305,47360,35375,32318,32844
"31011","Boone, NE",446566,405662,471242,451140,421300,416368,387452,413820,447347
"31013","Box Butte, NE",567056,628040,615642,625289,609681,585660,629825,653343,682889
"31015","Boyd, NE",97090,83384,81586,92838,102030,100257,119261,127982,135087
"31017","Brown, NE",160396,157159,198181,241171,262646,287808,220849,222190,228607
"31019","Buffalo, NE",2318410,2513789,2556843,2564564,2560804,2624037,2788332,2901681,3002902
"31021","Burt, NE",275538,268809,287385,272514,291402,278551,289959,324657,356968
"31023","Butler, NE",342548,307510,339465,329814,322345,256322,270944,303180,319584
"31025","Cass, NE",640275,596337,641304,630688,661217,674068,703847,763525,848792
"31027","Cedar, NE",459500,390869,399388,380641,404850,412851,387315,453079,445459
"31029","Chase, NE",207072,298882,317219,279189,287018,344644,299879,287469,331771
"31031","Cherry, NE",234807,250114,314325,403674,426322,400899,336469,310322,321378
"31033","Cheyenne, NE",696965,717666,772509,764852,723999,735521,723827,623851,558254
"31035","Clay, NE",380789,355466,423935,365170,324835,323918,288074,311027,329729
"31037","Colfax, NE",501321,489933,543265,573253,618732,656621,656763,658581,685271
"31039","Cuming, NE",746932,621631,755339,869141,933805,992544,880749,909339,883687
"31041","Custer, NE",650893,613620,752036,775476,812665,855219,704917,728521,744728
"31043","Dakota, NE",1102533,1111835,1113257,1183248,1279026,1319087,1439314,1499360,1617888
"31045","Dawes, NE",282973,282877,287586,309377,316060,307199,284550,287323,295342
"31047","Dawson, NE",1201284,1228690,1376245,1450092,1474538,1486079,1497941,1494707,1537322
"31049","Deuel, NE",103263,87205,94613,77056,80629,84465,64962,101200,89328
"31051","Dixon, NE",226554,208125,215522,204507,202137,189244,178750,201294,280046
"31053","Dodge, NE",1602957,1641630,1741195,1761185,1831085,1841150,1920688,2007692,2077022
"31055","Douglas, NE",36170674,37352499,37053075,40660542,42816507,43031483,46336568,47076682,49395480
"31057","Dundy, NE",137738,141141,158373,153501,176530,171370,175438,180810,191508
"31059","Fillmore, NE",383224,392168,451115,381099,372138,308325,341782,376008,398242
"31061","Franklin, NE",117163,116792,124586,101530,89215,77640,80409,82382,90263
"31063","Frontier, NE",144168,130855,148142,127317,126342,113026,94144,84594,91495
"31065","Furnas, NE",342836,262286,324255,294624,274442,237046,259865,250516,245912
"31067","Gage, NE",958873,903043,1011911,970768,941008,905901,913253,983227,1054726
"31069","Garden, NE",103044,79870,93717,88594,84125,78580,78819,84255,87483
"31071","Garfield, NE",91674,81144,101840,111047,122631,112694,73518,73871,80439
"31073","Gosper, NE",106229,102921,137438,115026,103763,88263,90439,94876,99232
"31075","Grant, NE",24562,18251,27298,39590,50120,41511,36146,34494,34489
"31077","Greeley, NE",95464,101282,124834,110597,115131,91583,85551,86025,96695
"31079","Hall, NE",2926163,3155804,3345908,3242198,3310782,3360633,3468062,3579149,3736542
"31081","Hamilton, NE",611526,538984,592050,531360,561381,559988,601386,612895,633614
"31083","Harlan, NE",197446,180640,230524,216901,213352,189457,182201,208148,216636
"31085","Hayes, NE",79649,76465,81908,86758,86819,74464,50207,58650,62394
"31087","Hitchcock, NE",126757,120341,136128,124262,118704,123517,147026,130084,128184
"31089","Holt, NE",548965,581530,662128,673391,677655,623333,673594,684702,730697
"31091","Hooker, NE",31030,28407,43170,56953,56669,49926,31863,37057,38701
"31093","Howard, NE",196718,176555,213321,213131,230027,229916,212133,213944,241102
"31095","Jefferson, NE",424762,396138,446969,511018,448863,447464,457068,455169,464786
"31097","Johnson, NE",179067,183806,179653,177245,179836,164011,175823,181605,193042
"31099","Kearney, NE",405409,437922,516696,496114,486914,409219,356775,354461,376867
"31101","Keith, NE",345746,373144,398911,369431,385758,391970,368794,385773,407189
"31103","Keya Paha, NE",40436,46323,55992,68987,62064,46490,34456,36316,38994
"31105","Kimball, NE",166382,165936,167884,171360,155973,155224,165494,188002,195749
"31107","Knox, NE",402954,345169,343789,359757,377131,378468,433525,425648,417820
"31109","Lancaster, NE",13864316,14394440,14737727,15694568,16527820,17103100,18285431,18951448,19762399
"31111","Lincoln, NE",1993797,2181903,2376332,2370333,2479326,2585442,2371170,2502729,2435996
"31113","Logan, NE",36588,33816,42540,45709,47677,42171,30485,37625,36835
"31115","Loup, NE",14514,20008,30847,43198,49628,49680,41349,39778,39936
"31117","McPherson, NE",19628,16089,24190,36538,38942,33723,29510,23231,25210
"31119","Madison, NE",1888097,2000461,2056388,2179957,2259738,2224815,2295963,2425794,2513775
"31121","Merrick, NE",348471,370400,445301,587713,534260,486431,424606,404436,452249
"31123","Morrill, NE",297753,252900,320537,669620,715084,612165,642786,652030,646164
"31125","Nance, NE",174571,151170,151229,142890,132524,111799,138294,134933,144973
"31127","Nemaha, NE",572714,583089,725051,621916,661824,783988,748230,706449,791484
"31129","Nuckolls, NE",226970,231081,271921,280439,306209,255914,251764,253280,276368
"31131","Otoe, NE",1217477,1258048,1352618,1153772,1169894,1387084,1317491,1412777,1359378
"31133","Pawnee, NE",116850,103322,105114,100186,104541,90794,111099,120738,121762
"31135","Perkins, NE",329214,304232,323238,256311,240535,232202,260481,255659,317841
"31137","Phelps, NE",785407,811033,918754,868341,941307,944833,814694,834046,859568
"31139","Pierce, NE",306526,300461,317899,313725,334268,324264,328016,355823,360479
"31141","Platte, NE",2250490,2412323,2555540,2460953,2398126,2433871,2407396,2594462,2623941
"31143","Polk, NE",271900,265705,288132,292520,272469,257336,302908,284912,276494
"31145","Red Willow, NE",532847,581762,588612,573590,555746,537029,501974,523820,555278
"31147","Richardson, NE",307045,284480,334186,311894,301199,302296,349406,388180,421729
"31149","Rock, NE",83894,79344,94103,112237,116226,110595,89233,93832,95607
"31151","Saline, NE",708934,763421,770071,761520,805346,819846,869354,902440,942349
"31153","Sarpy, NE",5700236,6035329,6168724,6357671,6865503,7194185,7408911,7822083,8163760
"31155","Saunders, NE",626473,585312,632159,612229,650480,651518,669233,736397,777229
"31157","Scotts Bluff, NE",1435248,1552722,1578741,1657610,1705195,1759384,1715884,1782241,1810533
"31159","Seward, NE",687795,683499,736283,724642,761311,722101,783311,805199,789264
"31161","Sheridan, NE",193325,205422,232799,263473,252452,250672,247068,249307,263200
"31163","Sherman, NE",99025,114347,131309,127686,123544,107880,98788,98547,107356
"31165","Sioux, NE",71101,65831,77606,106369,112923,108893,78287,74737,71179
"31167","Stanton, NE",319155,273301,258022,259783,257107,250295,237476,257774,254740
"31169","Thayer, NE",353741,416122,495653,398038,383789,360146,375410,393915,412517
"31171","Thomas, NE",32812,27621,40821,54747,59105,47868,35436,37544,40538
"31173","Thurston, NE",388953,352501,373730,370090,386417,374352,389342,409998,434462
"31175","Valley, NE",267210,239710,295036,266334,258802,292433,267630,295145,310418
"31177","Washington, NE",1271409,1316299,1276174,1329581,1324113,1375715,1149005,1214586,1225042
"31179","Wayne, NE",429118,372393,378792,352794,368637,357685,412035,432384,461870
"31181","Webster, NE",180326,184484,221003,229681,264946,268659,201826,233577,252709
"31183","Wheeler, NE",96121,86866,107968,145573,155529,156556,108714,123807,126161
"31185","York, NE",790350,835389,877801,803996,801667,753970,745735,787817,835244
"32001","Churchill, NV",914171,857326,874983,917874,976109,995741,1096609,1178653,1253904
"32003","Clark, NV",88078558,88973895,92313816,96096878,103276160,107846053,112427827,122288155,128496477
"32005","Douglas, NV",1991784,2016329,2251785,2343303,2442945,2401702,2422385,2590393,2716912
"32007","Elko, NV",2814396,2908583,2708190,2484721,2375143,2465242,2695805,2815660,3005649
"32009","Esmeralda, NV",56092,62484,69583,60205,52452,56196,55946,42685,43865
"32011","Eureka, NV",2245831,1956428,1542250,1224560,987916,1180323,1504380,1348565,1394200
"32013","Humboldt, NV",1700388,1550687,1442041,1324496,1128610,1161609,1266357,1258536,1342319
"32015","Lander, NV",1027878,922818,781873,692065,595058,679747,838833,785319,862670
"32017","Lincoln, NV",137025,181824,188636,187369,182950,196653,149387,153288,176968
"32019","Lyon, NV",1159501,1146896,1212712,1257023,1224767,1286717,1359913,1494810,1595840
"32021","Mineral, NV",197368,165833,159259,166335,166644,183616,200510,207020,239049
"32023","Nye, NV",1528393,1497163,1434276,1432776,1384658,1432589,1586329,1665580,1779250
"32027","Pershing, NV",359948,323041,294068,300937,266520,249809,306030,291803,309849
"32029","Storey, NV",497515,553543,607390,756067,965155,861989,1371157,1770478,1973889
"32031","Washoe, NV",20105016,20806940,20983007,21630825,23800288,25483160,27046939,27002075,28449014
"32033","White Pine, NV",826842,774945,665664,618131,558912,597496,714180,643994,700224
"32510","Carson City (Independent City), NV",3034855,3090326,3157090,3024832,3169718,3208608,3460224,3642553,3859340
"33001","Belknap, NH",2288115,2416961,2499869,2508141,2629459,2726920,2833227,2937587,3049585
"33003","Carroll, NH",1894858,1997431,2032678,2039271,2109189,2155457,2211624,2287596,2423071
"33005","Cheshire, NH",2992136,3076585,3188812,3351593,3561887,3676944,3746863,3875898,3996014
"33007","Coos, NH",1072228,1093510,1156748,1177172,1232156,1261850,1249731,1273552,1366542
"33009","Grafton, NH",5338674,5396820,5683652,5961910,6211530,6370931,6536167,6879073,7080597
"33011","Hillsborough, NH",21573612,22197889,22825247,23601830,24991699,25920052,26604270,27945407,28838608
